postDate,helpful,reviewBody,starRating,verifiedPurchase,reviewTitle,name
"Reviewed in the United States on September 11, 2016",One person found this helpful,"Bought this to top out a rescue/refurb Lenovo Thinkpad T420s. Between this and a Samsung 850 EVO SSD it's doubled the Desktop score and made a significant increase in the score for Workstation. (Ain't much going to change the Intel 3000 Graphics ""decelerator"" abysmal score, though the upgrades did make a slight increase.) This worked out better than a ""comparable"" set of Skill Ripjaw. Price to benefit is an excellent value, at least in my T420s. (Note: The T420s motherboard will not address the full speed of these modules. While benchmarking utilities lament the comparable score it creates significant and measureable gain pushing past similar products in this specific application.)",5.0 out of 5 stars,Verified Purchase,Helped double useable benchmark score.,mr.goodguy
"Reviewed in the United States on June 6, 2017",3 people found this helpful," It took in only 15 mins to install the ram in my laptop. Since then my laptop is amazingly fast & responsive. Though I don’t shut down my laptop daily but I see a drastic change in boot load time whenever I had to restart usually due to Windows updates.I have an HP Pavilion 15 Notebook PC, Product number: L0Q40UA#ABA with i7 processor. This laptop came with 4GB ram in total. Laptop has 2 memory slots. Both the slots had 2 GB ram installed. It was but obvious to upgrade the ram to get the full potential of i7 processor but I was in a dilemma between 8GB & 16GB ram. I contacted HP to confirm if my laptop will be compatible with 16GB ram & CT2KIT102464BF160B (8GBx2) model number. Installation video is down below.I like Crucial as a brand because many laptop providers mention directly on their website which model of Crucial ram is compatible with this Laptop model number. Later I figured out even my laptop had mentioned Crucial CT2KIT102464BF160B as a compatible ram.",5.0 out of 5 stars,Verified Purchase,"Superb for HP Pavilion Laptop. Its ""Crucial"" to have best of the best.",Prince
"Reviewed in the United States on October 29, 2019",2 people found this helpful,"Our Toshiba Satelite Radius-15 Laptops were beginning to run sluggishly, even after we took all the normal steps to optimize performance. We purchased them originally with a total of 8G of memory and decided to upgrade them to 16G each.WOW!!! The performance difference was significant, noticeable, and immediate. Tasks that would routinely hang the system now run flawlessly and can handle even larger capacity. Programs that took minutes to load now take seconds.Yes, you need a little technical and mechanical skill to safely open the laptop and replace the memory cards (you are inside a computer, after all) but there are many YouTube videos that will step you through the process.This should be a no-brainer - best hardware purchase I've ever made - highly recommended!",5.0 out of 5 stars,Verified Purchase,The Easiest Way to Speed Up Your Computer!,RonR
"Reviewed in the United States on February 3, 2019",3 people found this helpful,"I have a Lenovo all in one that I just really like but it had 8 gigs of ram. It was not that it was bad just not great, I installed this DDR3 ram in a matter of minutes. Now it operates with a ton of stuff open all it once with no issues. Great for adobe software and film editing. I get its not high end but I have high end and this is very comparable. The ram is fantastic now I think I will get A solid state drive just to optimize it a little more. Like I said for some reason I like the All in one. Someday I might go back to my desktop but this just is so easy to use and with the ram install I love it more. Thanks crucial as well for the exact match and easy video on where it was. 10 mins and I was going.",5.0 out of 5 stars,Verified Purchase,Best Bang For The Buck,sarah and Craig carda
"Reviewed in the United States on December 23, 2020",One person found this helpful,"Works! made my computer usable again. My computer was low on RAM, so bought this to increase my 4gb RAM to a 16gb RAM. It made pages load better and I could open tons without lagging and freezes. So if you are people who does alot this helps.I don't know if this is good for gaming though. Your computer will thank you for keeping it a couple more years before it gets trashed.Wish it was cheaper by $10-20 bucks",5.0 out of 5 stars,Verified Purchase,Works! made my computer usable again,JABEALOT
"Reviewed in the United States on February 18, 2021",One person found this helpful,"I had to address 4 issues when installing the memory. Memory is very easy to install, no problems.Had to replace the USB board and the CMOS battery and clean the fan especially.My I/O errors are almost gone, however the remaining errors are caused by my old hard drive.The old drive will be replaced by a Crucial 1gb Solid State Drive soon.No gaming on this machine but I do use CAD software and Market Stock Charting software (demanding). I can't compare gaming to my apps but would probably work just fine from my experiences with demanding apps.",5.0 out of 5 stars,Verified Purchase,Having I/O errors & needed to add memory anyway so I replaced 8gb with 16gb.,donald b. voigt
"Reviewed in the United States on July 21, 2020",One person found this helpful,"First - yes mine has eight blocks on each side, not four. But so did the ram I already have in the laptop. Check if yours has four like the photo of the product that's completely wrong, or eight which is what you'll get.Computer went from showing 8gb ram prior to 16gb after install. I can't tell you if it did a lot, I do music production which is a different beast than gaming or other high demand stuff. I imagine it has helped reduce cpu. I have a solid state drive and 16gb ram now so it's kinda hard to hit any snags - I'm not producing a movie soundtrack I'm making creepy idm in trackers, but this probably helps",5.0 out of 5 stars,Verified Purchase,Different than pictured but suites my needs,Jeremy williams
"Reviewed in the United States on January 29, 2020",3 people found this helpful,"My Lenovo Yoga 700 has one DDR3 SODIMM slot, and it was previously fitted with 8GB of memory. 8GB wasn’t enough and the system constantly ran out of memory and had to start using the page file, so I bought this stick of memory and my performance had greatly improved. If you’re looking for 16GB of memory and your system has 2 slots for memory then go with a 8GBx2 pack, this will save a lot of money (as 16GB is the max amount of memory you can have in a DDR3 stick so prices are much higher for this item vs. buying two 8GB sticks), and you can take advantage of dual channel memory. Haven’t had any issues with it, it’s RAM, it works.",5.0 out of 5 stars,Verified Purchase,It’s RAM. It works.,Jay
"Reviewed in the United States on January 27, 2020",One person found this helpful,"My laptop was getting slower and slower with each new update. The videos would pause, the songs would not play, so I had Crucial scan my laptop and tell me exactly what ram I needed in order to upgrade. I ordered 4gb of the recommended Crucial ram. After removing a few screws, I snapped the ram into place, booted up, and lo and behold I'm up running at full speed. Thank goodness.",5.0 out of 5 stars,Verified Purchase,Doubled Laptop Storage,Mailman33
"Reviewed in the United States on May 6, 2017",4 people found this helpful,"So I bought this on accident, but quickly balanced the cost of returning it VS finding something I had to upgrade with this.... Remembered I had an ASUS laptop with only 4gb of RAM, quickly and easily installed it & now have 12gb of RAM. Many other components basically suck on this laptop so this made it actually run multiple applications way smoother. I went on Crucial's web site before I tried to install to make sure it was compatible, it also pointed me in the direction of SSD's from them that would upgrade as well so I plan to do that they even have the conversion kit.",5.0 out of 5 stars,Verified Purchase,Purchased on accident but somehow ended up really satisfied,Patrick
"Reviewed in the United States on December 3, 2019",10 people found this helpful,"I bought this RAM module to upgrade the RAM in my ThinkPad T460 that I am using. The first module that I got was defective, but Amazon was extremely helpful in getting me a replacement module with very little hassle. The module that I have now works perfectly fine and makes my computer run a lot faster. Great RAM, a little on the expensive side but overall a good buy.",5.0 out of 5 stars,Verified Purchase,"Good RAM, works ok",Dfordium
"Reviewed in the United States on January 16, 2019",One person found this helpful,"This was the 2nd product I had ordered through amazon. The 1st one was a similar offbrand. Initially I was not able to get my laptop to boot. I then returned that 1st item to purchase this 16gb ram kit from crucial. While I was waiting for my order I was reading that some people had the same issue where the laptop was booting to a blank dark screen. I read 1 comment on one of the forums that this person had downgraded the current BIOS to an older bios version. In my case I went to toshiba.com downloaded the oldest version, extracted the file, uploaded the file to a usb stick, and bam! After installing that version bios I was successfully able to boot a total of 24gb of RAM for my laptop. So far so good. Boot up was eh the first time but just to navigate through my laptop i can already see the snap on these crucial ram sticks. I just wanted to help out the next person having trouble on the next installation on these bad boys. I hope no one gives up as easy as others i've read about. Just make sure to properly seat the ram sticks before booting up your pc/laptop. Watch a youtube video for that matter. Do not rush things. Hope this helps.",5.0 out of 5 stars,Verified Purchase,Worked on my P75-A7200 Toshiba Satellite,Jose Jimenez
"Reviewed in the United States on October 15, 2020",One person found this helpful,"I bought the 16 GB memory upgrade for my DELL laptop that I have had since 2013. It came with 4 GB or RAM, and I decided to upgrade the memory. 16 GM was the max that was advisable for this PC. I watched a couple of utube videos that showed how to install the memory cards... and it was really very easy to do. They much improved the performance of my old laptop. I would recommend these for an upgrade.",5.0 out of 5 stars,Verified Purchase,RAM Upgrade,C. Dove
"Reviewed in the United States on August 29, 2020",One person found this helpful,from opening the package to installing these in my alienware ASM100 took around 5 minutes.The pc had 1 4gig ram stick and playing gta5 was horrific to say the least.Now I can play gta5 on max settings with no lag.I have yet to run a fps meter but I would say for is around 60 give or take.I'm very pleased with this ram and plan to always use the crucial brand for all my pc needs.,5.0 out of 5 stars,Verified Purchase,Perfect for alienware ASM100,larry daniel workman
"Reviewed in the United States on July 9, 2017",One person found this helpful,"I often have a dozen different documents of different kinds (pdf, excel, ppt, docx, and vsdx ) along with a few dozen browser tabs across more than one browser (e.g. firefox + IE11 for compatibility), some running complex web based applications for work. With 8GB, I would get an out of memory message from time to time, and could see the effects of virtual memory paging. With 16GB, it's hard to get past 50% utilization. Kicking myself for not doing this sooner.If you are light to moderate user, an SSD would be a better investment as the performance increase will be noticeable in everyday use and it will extend your battery life (I already had an SSD). 8GB is more than enough when used as a laptop. The above describes use as a desktop, docked, with 3 monitors.",5.0 out of 5 stars,Verified Purchase,an SSD would be a better investment as the performance increase will be noticeable in ...,LSN
"Reviewed in the United States on December 23, 2016",3 people found this helpful,"Just installed two of these babies in my old HP DV8. The product manual for my DV8 says the max is 8GB but after lots of research, I chose this product. Booted up to Windows 10 and boom, 16GB of RAM. I can have unlimited tabs open in my Chrome browser, play three videos at the same time, Photoshop can accommodate dozens of open pictures, everything runs smoother and faster, file directories open like lightning. Combined with my SSD this is like a brand new computer, there is almost zero lag time no matter what I do. I highly recommend this product, but do your research to make sure it works with your computer.",5.0 out of 5 stars,Verified Purchase,16GB RAM on my HP DV8 when the service manual says 8GB max.,Bill98579
"Reviewed in the United States on July 27, 2019",One person found this helpful,I know Crucial is a common brand but these strips were defective and have to go back. They caused several crashes immediately upon installation I ordered ATECH as a replacement. Been having better luck with that brand lately. Update: I had bad luck with these in my Toshiba Satellite but this memory is doing great in a recycled X230 I picked up in a recycle shop and refurbished just for fun.,5.0 out of 5 stars,Verified Purchase,Works good in my X230 thinkpad,Amazon Customer
"Reviewed in the United States on July 19, 2019",One person found this helpful,"So there is no longer support for Win7 so I installed the dreaded Win10 and it almost killed my computer. I was so tired of it screwing up, i was shopping around for a new laptop until it finally dawned on me to get some more RAM.Saved all that money and cleaned out all the dust while I was at it, now it's fast enough to keep me from pulling out my hair, and runs a LOT cooler.",5.0 out of 5 stars,Verified Purchase,Do yourself a favor,Greg H
"Reviewed in the United States on July 28, 2018",2 people found this helpful,"I put one of these in my 4 year old Dell laptop which only came with 4GB of ram. I kept the old one in to boost the ram to 12GB. The laptop is faster, and the cursor doesn't freeze occasionally like it did with 4GB. I looked at the Dell website, and it said my model laptop would only use 8GB max, but I found out that is not exactly true. That is the level at which Dell tested the machine when it was released and 4GB chips were the norm. In reality most of the older machines will benefit by installing the extra ram.Crucial has a website with a lot of information, and you can also call them for advice on what to install. I'm very happy with this chip.",5.0 out of 5 stars,Verified Purchase,Very happy. I boosted my laptop from 4GB to 12GB and it really improved performance.,JohnG
"Reviewed in the United States on April 21, 2014",One person found this helpful,"This memory works great in my Alienware M17x-R2 laptop (Intel Core i7 Q740 1.73GHz, *8MB DDR3-1600, NVidia GeForce GTX 285M-1GB, 2 x Samsung 640GB SATA 7200RPM HDD-RAID1 configured, and WD Elements 1TB eSATA HDD).I usually try to give informative unbiased reviews unless the product is trivial, like cables and novelty items. Sometimes my reviews can be a little wordy, but I do it mainly to help novice to intermediate users. This particular review, became more of an Alienware review than it is about the memory. I any case, if you are an Alienware owner, you should know this memory will work for you.The improvements I've noticed by upgrading from 4GB (DDR3-1333) are small at this point, but significant since I'm no longer having crashes from insufficient RAM particularly when I switch between log-ins. I'm running a lot of peripherals and multiple Operating Systems; Windows 7 Pro SP1 64bit, Red Hat Fedora 20, and with MS Virtual PC 2007, I'm using XP Media Center Edition 2005 SP3 32bit, Vista for Business SP3 32bit, and 7 Home Premium SP1 64bit. I know this system is compatible, but I haven't installed Windows Pro 8.1 64bit yet and I'm still not sure if I want to. I use this system for both gaming and as reference with desktop support calls, which is why I use two versions of Windows 7 and probably should add 8.1.The boot time has improved moderately for each of my operating systems, in some cases only by a few seconds which I attribute to my multi-boot configuration. Load times for some software under Windows has also improved, as with Adobe Photoshop CS5, and The Sims 3. Virus and malware scanning time has been cut down by nearly half the time. Since this system memory bus can only support 10666MHz, I am not seeing any changes in benchmarks due to the 12800MHz capable RAM upgrade, nor did I expect to. The memory is perfectly stable at the slower rate. Windows Index Rating also remains the same, and because Linux has low overhead system requirements - it's still just plain fast.I would have bought the 16GB kit, but I was getting conflicting, false, or misleading information about the maximum limits from my owner's manual and Dell technical support. The manual says 8GB and I have 3 different answers from Dell's staff who stated a) ...your system was delivered with the components it was designed to support... it took several tries for me to understand the accent before I realized he was implying it cannot be upgraded at all, b) The system will support up to 16GB, providing you have updated the BIOS to version A12, however, that was erroneous because the last firmware release is A10, and c) Windows only supports up to 4GB of RAM... which is argumentatively true under a 32bit environment and XP, but I'm mainly running W7 64bit so the response was irrelevant. Other sources claim it WILL support 8GB and may or may not support up to 16GB. I was not willing to risk the expense and hassle of finding out first hand and went with 8GB based on my manual and the fact that it was the largest kit offered on the Dell website for the M17x-R2.I've used Crucial Memory in several computers over the past years and have always had excellent results. The reliability has been unsurpassed by other makers. Its stability has given me and my clients months of run-time without failure in servers, desktops, laptops, and even printing devices.I hope this helps.",5.0 out of 5 stars,Verified Purchase,Works Great with Alienware 2nd Gen i7 Laptop!,Joe
"Reviewed in the United States on June 23, 2014",One person found this helpful,"I bought this to upgrade a Dell Latitude E6410 from 4GB to 8GB of RAM and this worked like a charm. Crucial memory is very reliable and reasonably priced. In my experience it's extremely rare for RAM to go bad after the initial install, though it's certainly possible.To install the RAM just shutdown, unplug power/remove battery, remove the old RAM, put in the new RAM and put battery back in/plug in power and boot it up. You can check whether the RAM was recognized in your BIOS (generally hitting the Delete key at boot-up, sometimes F2) or in Windows.In Windows you can check this in several places depending on your OS version, but the easiest place that works on all Windows OS versions is by holding down your Windows key and pressing R (the one with the Windows logo between CTRL and ALT). This brings up the Run window. In there, type ""dxdiag"" (no quotes though) and hit OK/run. You will get a diagnostics window that will display your system information with your Memory info. It only displays the amount of RAM, not the speed.On a Mac you can check if this RAM was installed correctly by going to the Apple icon in the upper left of your screen and choose ""About this Mac"" - it will display the amount of RAM there.",5.0 out of 5 stars,Verified Purchase,Worked like a charm,Techno T
"Reviewed in the United States on September 13, 2020",4 people found this helpful,Crucial made great and reliable memory for laptops and desktops. I purchased this 8GB kit to upgrade a laptop that had only 4GB and was having performance issues. Once I installed the crucial memory the system is now much quicker.,5.0 out of 5 stars,Verified Purchase,Easy way to increase performance,Mark Read
"Reviewed in the United States on October 21, 2020",16 people found this helpful,This is the perennial favorite for increasing the speed of a computer - max out the RAM. Do a free check with Crucial to find what you currently have and what you can add. Often you will have to junk your old RAM and put in a full set of new chips but it is worth it. 15 mins to install and you are up and running. Not twice as fast but a noticeable improvement.,5.0 out of 5 stars,Verified Purchase,Easy to install - Faster Computer,BackStreet
"Reviewed in the United States on June 9, 2017",2 people found this helpful,"I know NOTHING about computers, but I looked at tutorials on YouTube and after watching many times, I took the risk and very carefully repaired my computer. My MacBook Pro (mid 2012) would turn on, but would not boot up properly. The HD was messed up, so I replaced it. I honestly can't say that my old 4 GB RAM was messed up, but I decided to upgrade anyway. So far so good and it has been a year. If my dumb butt can do it then you can too! Just remember to be careful when removing the old and installing the new. I thought I was going to break the RAMs",5.0 out of 5 stars,Verified Purchase,A year later everything's cool,darkprince56
"Reviewed in the United States on April 12, 2019",One person found this helpful,"Officially the Synology 216+II NAS RAM cannot be upgraded, but it can.While 8GB is a bit of an overkill, 4GB is probably enough, this upgrade makes a HUGE different in operating speed vs the OEM 1GB RAM. For example, before when I was running a large Hyper Backup, >300GB going to the cloud, the NAS would be so overwhelmed that it was almost impossible to login and mapped drives were completely unresponsive until the backup was over. With the RAM upgrade, despite tuning the backup, it responds instantly. Well worth the $45.",5.0 out of 5 stars,Verified Purchase,Best upgrade for my Synology 216+II,Doug
"Reviewed in the United States on August 31, 2020",2 people found this helpful,I used this to upgrade an old Dell Inspiron AIO (24 3459) that came with 8GB RAM to the maximum system RAM of 16GB (8GBx2). I verified compatibility using the fitment tool on the Crucial web site prior to ordering on Amazon.The machine booted with no problems after reassembly and recognized the full 16 GB RAM. Plenty of headroom now for multitasking.,5.0 out of 5 stars,Verified Purchase,Easy Upgrade for Dell Inspiron AIO  24 3459,S. K. Howell
"Reviewed in the United States on August 4, 2018",One person found this helpful,"I know she's older, I love her! My HP 300-1000 series All In One DT...can't be beat. I have installed 1 tb memory...and ordered these 2 for her ram in Jan...my bad! Finally installed, had to with Win 10, google and all the other programs I use, and it's miraculous! What a recovery! Running like a champ, cleaned her all up (talking dusty fans!) started right up after installation, which was finished 15 min ago. So far so good! I have laptops, apple, samsung and fire hd tabs, but sitting at my desk...this is my baby. Thanks yall! Awesome product! Wish I had taken photos to show, didn't think of it at the time...",5.0 out of 5 stars,Verified Purchase,WOW! What a dif!,Annie Peeples
"Reviewed in the United States on March 25, 2016",2 people found this helpful,Works with ,5.0 out of 5 stars,Verified Purchase,Works for MSI WindPad 110W Tablet,Mikhail Noel
"Reviewed in the United States on March 13, 2017",One person found this helpful,". Although the WindPad maximum supported memory is supposed to be 4GB, I've had 8GB, and now 16GB in there, no problem. Probably has to do with AMD chipsets being more tolerant of more RAM than advertised? I suspected 16GB would work in the WindPad and I was waiting for a single SODIMM form factor for quite some time. I am really happy it worked out.I can't speak to performance on the tablet, since its bottlenecked by the CPU (AMD Z01) more than anything else. But, 16GBs really opens up breathing room as I think 8Gbs is barely enough for the Windows OS by itself, and certainly not enough for other applications on top of that. With 16GBs, the WindPad does not bog down any more. Its still slow, but its not ""jamming up.""",5.0 out of 5 stars,Verified Purchase,Toshiba Satellite C55-A5388  Works great.,Robin H.
"Reviewed in the United States on April 2, 2016",One person found this helpful,"Toshiba Satellite C55-A5388 w Win7 (new in 2012).Very positive. I have had it installed for two weeks am really happy with this.Product arrived on time in new packaging. It was plug and play. Just swapped out my 4GB card for this 8 GB card. Very easy to install. No changes to CMOS or BIOS were needed. I noticed a performance increase right away.Toshiba Satellite C55-A5388 w Win7 (new in 2012).Only gripe is the documentation uses 'marketing math' to describe the card. They declare that an MB is a decimal Million Bytes not 1,048,576 (2^^n) and a GB is a decimal Billion, not 2^^m. Regardless, this card did double the RAM.",5.0 out of 5 stars,Verified Purchase,Never a bad stick.,mattmkett
"Reviewed in the United States on May 18, 2020",2 people found this helpful,"Never a bad stick! Maybe I've had good luck with crucial, but I can say I have never gotten a bad stick in all the years I have used their ram. I am one of those that prefers quality and longevity over speed and or overclocking, I have no interest in reducing the life span of my ram or cpu. I believe this ram is standard factory cl latency of 9, so if you looking to overclock, I would recommend trying their gaming grade lines of ram (ballistics), those are much better suited for overclocking. If your using a gaming laptop, I'm not sure it will make much of a difference as I haven't seen one. Crucial makes gaming grade or reduced cl latency ram for desktops, not sure about gaming laptops.I'm not going to make comparisons as I haven't used too many brand names of ram, but I'll keep it simple. If your looking for excellent reliability and longevity, you may want to give crucial a try if you already haven't.",5.0 out of 5 stars,Verified Purchase,Good memory!,Duane G. Jacobs
"Reviewed in the United States on April 24, 2017",6 people found this helpful,"I ordered these for a customer, but he changed his mind and I had to return them to Amazon. I have used this memory in many notebooks and I highly recommend it all my customers, PC technicians, family and friends. It is very good memory.",5.0 out of 5 stars,Verified Purchase,Need more gaming power? Get this.,The Truth
"Reviewed in the United States on August 7, 2020",One person found this helpful,"Following some guides online, I used this 8 GB memory module to upgrade the RAM in my Synology drive. The procedure was reasonably straightforward, just had to take some care not to damage the case when removing it... but the actually memory installed very easily and worked without any problems. My Synology is now at 8 GB! Huzzah for Docker containers!!",5.0 out of 5 stars,Verified Purchase,Upgraded Synology DS216,Bohrdom
"Reviewed in the United States on December 20, 2020",One person found this helpful,"I put this in my mid 2012 Macbook Pro after reading others successfully upgrading. I had already upgraded to 8mb few years ago, but noticed it was lagging again. The extra memory helped a lot with time it takes for programs to open and performance. Good deal to keep the old laptop going for few more years.",5.0 out of 5 stars,Verified Purchase,Works well,M.Reader
"Reviewed in the United States on March 16, 2019",2 people found this helpful,"I purchased a different brand first because of a few bucks cheaper. Not a great idea. For some reason, even though Brand X was supposed to work, it didn't. I used the Crucial scanner on my PC and it came up with what was really there, not what was supposed to be there. I purchased the Crucial brand and it installed and worked instantly. No issues, no problems. Moral of the story is use the Crucial system scanner on the intended PC first and use their products. All this return stuff costs money.",5.0 out of 5 stars,Verified Purchase,Scan Your Machine First,Shelby Dunn
"Reviewed in the United States on August 6, 2020",One person found this helpful,"My iMac needed an upgrade, and the certified Mac technician I hired asked me to buy this memory. I did, and he installed it and a new SSD last week. Unfortunately, my computer has completely shut down on me, out of the blue while doing nothing, twice, and I consistently get an error message while on Safari using Facebook (it doesn't happen on any other site thus far, just Facebook) that that web page is using too much memory. I don't really understand that. This is my work computer (I work from home) and since it was out of commission last week, I can't really afford the time to take it back in at the moment to see what the problem is. I've asked a few people who are more familiar with technology than I am, and the consensus is I got bad memory.",3.0 out of 5 stars,Verified Purchase,Having Some Issues...,Caryn Clark
"Reviewed in the United States on April 12, 2015",2 people found this helpful,"I purchased this for my Lenovo Thinkpad T440s to bump the total RAM to 12GB, the laptop having a built-in (soldered) 4GB with a single slot for additional memory. I've had this chip in my laptop for a year now with no problems.I've also upgraded my prior laptops with Crucial memory and upgrade my brother's laptops with Crucial as well. Always reliable and works the first time out. Of course you should always be sure to buy the appropriate version for your laptop to insure that the chip can at least meet the maximum bandwidth your motherboard provides and is at least as fast as the other memory cards in your laptop. While there are many chips (even from Crucial) that would work with your laptop, a slower chip paired with a faster one will result in the speed being adjusted to that of the slower chip. You also don't want to pay for more bandwidth than your laptop can utilize; though some times the faster memory is cheaper... if you are upgrading an older laptop.",5.0 out of 5 stars,Verified Purchase,Reliable memory from Crucial,A. Lee
"Reviewed in the United States on April 15, 2019",One person found this helpful,"I was upgrading a Dell Precision M4600 laptop from 4GB to the 16GB kit. This laptop has a memory speed of 1600Mhz, so naturally I found a PC3-12800 kit on amazon……this kit. A few days later, RAM arrives in the mail. I joyfully pull out the old memory and throw in the spiffy new ones. But what’s this? My laptop won’t boot? I know I read the specifications for this machine carefully direct from dell. Perplexed, I pull out the new RAM only to discover it’s PC3-14900, written right on the stick, which is 1866MHz!!The product was labeled “Crucial 8GB Kit (4GBx2) DDR3/DDR3L 1600 MT/s (PC3L-12800) Unbuffered SODIMM 204-Pin Memory - CT2KIT51264BF160BJ”Needless to say, this RAM is going right back to Amazon for a refund!",1.0 out of 5 stars,Verified Purchase,16GB Kit(8GBx2) was labeled with incorrect Data Rate!,Terry
"Reviewed in the United States on June 17, 2020",6 people found this helpful,"This memory works great and really sped up my old Acer laptop. If you are having trouble booting an Acer Aspire r3-471t-54t1 or similar, hold the power button for 15 seconds to reset the power manager. It then booted fine. I was worried I had killed the machine but the Acer needs that to boot normally. Noticeably faster and makes switching apps a breeze.",5.0 out of 5 stars,Verified Purchase,How to fix Acer Aspire r3-471t-54t1 booting issue,Bag of Awesome
"Reviewed in the United States on July 26, 2016",One person found this helpful,"I got a single 8GB stick to upgrade a mid-2010 Macbook pro (core 2 duo) from 4GB to 10GB, and it works flawlessly. I was very concerned about compatibility issues, but after doing research decided this memory was a good bet, as this one can operate at 1.5v and all memory (I believe) can run at a slower clock speed (my Macbook is 1066Mhz instead of 1600, which this memory supports). Also it seems that Macbooks have better luck with memory upgrades when you only replace 1 out of 2 original sticks.Lucky for me, it works flawlessly! Stress testing it with memtester showed no defects. This stick was by far the best value too - I got 10GB for much less than the price of an 8GB dual upgrade. I'm a very satisfied customer.",5.0 out of 5 stars,Verified Purchase,Works perfect in mid-2010 Macbook pro,Joe M.
"Reviewed in the United States on August 6, 2016",4 people found this helpful,"I've been using this for a week in my Lenovo ThinkPad Yoga 14 (Best Buy edition of the Yoga 460) which has not technically been certified for any 16GB memory sticks. I've not had a single issue. After installation, it was a little concerning to see the Lenovo splash come up and soon after restart automatically, but I suppose this is UEFI saving the new memory configuration and rebooting with the new parameters. I've had great success with several other Crucial memory sticks; I recommend them for the best all-around compatibility.Screenshots of CPU-Z with memory timings and SPD info are attached.",5.0 out of 5 stars,Verified Purchase,Great compatibility,M. Mower
"Reviewed in the United States on June 22, 2018",One person found this helpful,"Installed over 1 year ago to expand the default memory configuration in a 15"" early 2011 MacBook Pro. The Mac recognized the faster speed even though the Mac specs don't explicitly say it would be supported. I took a chance based on other reviews and it worked! I'm a software developer who runs many tools and virtual machines and the doubling of the RAM, faster speed and an upgrade of the storage to an SSD has breathed new life into my Mac and promoted it from passive Internet browsing machine to primary development machine!",5.0 out of 5 stars,Verified Purchase,"Early 2011 15"" MacBook Pro recognized 1600MHz speed and full size. Working well for over a year so far.",Erik Noren
"Reviewed in the United States on December 1, 2016",3 people found this helpful,"I ordered this with my Dell Inspiron 7559 laptop, doubled my RAM. It was easy to install, came in no-nonsense packaging and runs like a charm. I'm a VERY heavy multitasker who regularly has over 100 tabs open in Chrome, while playing games, with WMP and other programs up at the same time. My desktop rig still has 8GB of RAM because one of the sticks I ordered for it were flawed and (an Amazon competitor) has an arcane return policy. Now that my laptop has twice as much RAM, there's a noticeable difference in slowdown when I go bonkers with excessive programs running in the background.If you get a laptop like the Inspiron 7559, check to see if this RAM's compatible and make the upgrade. It's absolutely worth it, especially at such a low price.",5.0 out of 5 stars,Verified Purchase,"Easy to install, no flaws.",Facelord
"Reviewed in the United States on January 29, 2021",One person found this helpful,"I wouldn't buy again, may even return. Bought for my wife's PC. She had 8GB of memory (2x4GB). So I reached the manufacturer specs and they said you can upgrade to 16GM of memory. So I purchased 2x8GB for a total of 16GB, essentially doubling her memory. Great right? Nope. No noticeable difference after installing. Should be much better and fast when you double your memory.",1.0 out of 5 stars,Verified Purchase,Slow,Gino Corleone
"Reviewed in the United States on May 25, 2019",2 people found this helpful,"Memory lookup for my older HP laptop was difficult, but Crucial had PC3L-10800 (1600 MT/s) chips listed as compatible. They did not work. I found another source matching speed of chips in the laptop, which worked fine. The 1600 chips fit into my HP all-in-one and booted up immediately, giving me plenty of memory headspace in that machine too. I blame HP - the DV4 laptop model spans several generations, and submodel not found anywhere on case.",4.0 out of 5 stars,Verified Purchase,Worked fine in different computer,dmc
"Reviewed in the United States on October 25, 2016",One person found this helpful,Just put these into my MacBook Pro mid-2012 when the screen went to white with an error code. These went right in and I was able to change them out no problem- (so can you). The speed of my machine is amazing now and can run my Adobe CC programs with ease. I should have upgraded the RAM a long time ago. My machine is like new again- but much more responsive. Crucial is a brand I was told to use for MacBooks and the advice was right. The computer is worth too much to try to save a few bucks and Crucial performs. Thanks for the upgrade to my otherwise old MacBook.,5.0 out of 5 stars,Verified Purchase,Made my Mac better than New,David Patrick Faustina
"Reviewed in the United States on September 9, 2020",One person found this helpful,"Easy to install and works flawlessly. Speeds, frequency and GB size were all as ordered. Was able to double the RAM in my laptop in about 10 minutes. Took longer to take out the screws from the bottom than it was to install the ram. It was a bit pricier than some other RAM kits, but I'm not taking a chance on some of the lesser known brands.",5.0 out of 5 stars,Verified Purchase,"Easy upgrade, decent price, trusted name.",Marc brown
"Reviewed in the United States on April 22, 2019",One person found this helpful,I used this to upgrade an old laptop with some additional RAM (added 4GB to the existing 4GB) and swapped out the regular HDD with a SSD and the old laptop is now a powerhorse. I just cannot believe how fast it is now. It used to take about 34 seconds to boot up and now it just takes less than 10 seconds. and takes just 2 seconds to come out of sleep mode.It just took me under 10 mins to upgrade the RAM on the laptop and get it up and running.I have more than 20 browser tabs open on chrome browser and a few excel files open and there is still no lag when using the laptop.,5.0 out of 5 stars,Verified Purchase,Awesome speed,Shyam
