postDate,helpful,reviewBody,starRating,verifiedPurchase,reviewTitle,name
"Reviewed in the United States on September 27, 2020",3 people found this helpful,"When reviewing these, I considered three fators:Sound quality, comfort, Apple's newer innovations, and cost.Sound quality is surprisingly good and much better than the original Air-pods. I am an audiophile and also play classical guitar. I look at sound from the high, middle, and lower range. These are excellent in the total spectrum. The younger generation probably want's more bass, but, I found the sound to be clear, pleasant, and accurate. They are pleasant to the ear.As for comfort, the ear pads are soft and mold very well inside the ear. They also fit well and are not inclined to fall off.I like the new innovation of listening with or without noise cancellation. I tested both, and in my car I could eliminate the sound of my diesel Mercedes Benz engine and all outside sounds. Granted, that is not a safe way to drive. I also thought it might be a nice way to tune out my wife, which i can pretty much do anyway.As for the cost, well, just wait a few weeks or months. The price continually drops, and you can buy them from Amazon, Costco, etc. with nice discounts. I will probably buy a second pair within a few months, as it's nice to have them in my car and in my office.Someone said to not buy them from Amazon, and I have to disagree. if they are ""refurbished,"" perhaps that is true. But Amazon has tremendous customer support and replaces or refunds almost without question. And they are tough to beat on price.There is a big difference between these and the first generation Air-pod. I think it's worth the extra money, and I will probably buy another set soon.",5.0 out of 5 stars,Verified Purchase,"INOVATIVE, EXCELLENT SOUND, COMFORTBLE FIT",Charles S. Pickard
"Reviewed in the United States on November 6, 2019",6 people found this helpful,I am very happily pleased with this purchase. I bought these to replace my Sennheiser Momentum True Wireless headphones. The noise cancellation is amazing. It works so well. The supplied ear tips make sure that these stay in my ears and don’t move around. The sound is less bass heavy than the Sennheiser but in a good way. It seamlessly transitions between my Apple devices. Highly recommended.,5.0 out of 5 stars,Verified Purchase,Highly Recommended,Michael
"Reviewed in the United States on May 21, 2020",6 people found this helpful,"They are a little less comfortable than the regular Airpods, you really to wedge them into your ear. But the noise cancellation is awesome and worth it.The problem is that over time the seal will go bad (you will not be able to get a good fit when doing the seal test), and i think the microphone blows out. When there is a loud sound (like when i clear my throat), and noise cancellation (or transparency) is on, there is a loud crackling/buzzing sound. Only with noise cancellation or transparency on though, which leads me to believe there is an issue with the microphone. i am currently going through my second warranty replacement with these.The noise cancellation is great and worth the extra money, but if it keeps breaking I'm just going to go back to wearing my regular airpods. Without the noise cancellation they are not as comfortable and there is no point.",1.0 out of 5 stars,Verified Purchase,"They are great, for a month or two.",Steve
"Reviewed in the United States on November 14, 2019",5 people found this helpful,"I've been searching for the right earbuds/headphones for the last 5 months, running the gamut from cheap to expensive. Some of the cheaper buds sounded good, but in order to get good sound, you had to have the perfect seal. In my case, the seal would be fine until I moved around, then the buds would work their way out of my ears just enough to render the bass response useless. One the ear headphones like the Bose and Sonys sound terrific with good NC, but my ears would get warm. Cheaper headphones didn't have solid NC and most times felt like my head was in a vice after 30 minutes.Apple has created the perfect listening device. NC is phenomenal and the sound, while not comparable to big cans is remarkable with solid bass. The ear fit test is brilliant and works perfectly. It determined I needed a different tip for my right ear. And to top it off, these buds are so comfortable (like the regular AirPods), you don't even notice they're in your ears.Yes, they're expensive. Yes, they'll probably lose their charging ability in 2 years. But are they worth it? Absolutely.",5.0 out of 5 stars,Verified Purchase,Apple Magic,Amazon Customer
"Reviewed in the United States on July 30, 2020",3 people found this helpful,"These AirPods are amazing. The noise cancellation and its inverse ambient noise allowance are incredible. I use them riding my bike to be able to still hear movement around me, and I use them in my shop to drown out loud noises. Both functions work extremely well.But.. 2 weeks in and now my left AirPod no longer holds charge. I can put it in the case and see it get up to about 35%, but as soon as it comes out it drops to 7% and then dies. The AirPods haven't been dropped or put through the washer or anything: it just appears that one has gone defective. That being said, it is also very hard to monitor battery life on them. You have to have the case with you, and even then it doesn't always show you battery status. You may have to enable it as an extra screen on your iPhone, and then sometimes it won't tell you the charge of each individual AirPod. I found this frustrating for the few days I was trying to diagnose what was failing before retuning. them. Hopefully I'll be sent me a new pair and they can hold charge.",1.0 out of 5 stars,Verified Purchase,Left AirPod quit working 2 weeks in,Tomalaya
"Reviewed in the United States on June 2, 2020",2 people found this helpful,"I have experienced and still own quite a few over the ear, in ear and true wireless headphones and buds. UE Custom, Jabra 75t and a few others are still in use. I owned the original Air Pods and ended up giving those to my wife as I found useless for a number of reasons. I picked up the Air Pod Pro's and I am absolutely impressed. I have a lot of adjustable light switches around my house and the H1 chip keeps the connection without a blimp. When my wife is home, I use earbuds (sometimes Plantronics that a waterproof that go's around my neck and sometimes the Jabra Sport 65t), I have even used the Jabra 75t and Air Pod Pro's while taking a shower. With every truly wireless earbud the connection breaks up due to the adjustable light switches in my bathroom. If I use the Air Pod Pro's the connection is as solid as using earbuds that fit around the neck.Now as far as sound. As I mentioned I have too many listening devices to list. But all of my over ear are fabulous sounding and most to my ears add little coloration or take away from the music. Even my entry level UE when I connect them directly to my iPhone or use bluetooth are really pleasing to me. Since purchasing the Air Pod Pro's I've had to purchase another set for backup. The functionality of the Air Pod Pro's with my iPhone are second to none. I've listened in every mode, noise cancelling, transparency and neither and these things just sound good to me. They let the music come through for me. I've read reviews by professional reviewers and they almost always say that when it comes to the music they're just mediocre, well to my ears, that's not true. I own some of the devices they claim sound much better. I don't own several like Sony earbuds the 1000 series, and Bose I sent back. To me the Bose are over rated. Sennheiser I wouldn't purchase another pair because of poor service, no, no service with a high end pair of connected over the ear set.Don't want to repeat myself but the Air Pods Pro is a no brainer for people with iPhones if they can fit them in their budget. They kind of pricey but less expensive to the highly rated Sennheiser thingy. And one more time the functionality with the iPhone and the sound makes them worth every penny and worth saving for and investing in.",5.0 out of 5 stars,Verified Purchase,Absolutely AWESOME!!!,mmp1953
"Reviewed in the United States on November 30, 2020",2 people found this helpful,"I want to start off by saying I am not a huge Apple person which this product is mostly aimed towards. I have a mix of products with different operating systems; I have a Google Pixel phone, an iPad, and a Windows PC. These earbuds luckily work with all of these products pretty flawlessly with occasional hiccups on Windows, though of course they work the best with my iPad. I got these on sale for $170 because personally the $250 price tag was just too much for me, and at this price they are a steal. I would say if you can get these for $200 or lower they are well worth the cost.Pros:- Sound. Sound quality is really good for most music. I'm a bit of a bass head so I don't get the fullest experience I would like out of these, but I still enjoy the clarity of the music. I did not get these specifically for bass, as I knew they would not be bass-heavy, which is why this is still a pro for me. If you listen to lots of hip hop or indie music these sound great.- Features. The ANC on these is not the best, but you should not expect the best from little earbuds at this cost. These block out my loud air conditioner and a lot of other white noise with a consistent sound wave. These do not block out loud sudden noises like typing or people conversing, though they do a good job quieting things down through noise isolation from a good seal. Transparency mode on these is amazing as well; with them on, it really sounds like there is nothing in your ears (except your own voice will sound slightly muffled to you). I am continuously amazed by how well transparency mode works and I can see the use cases for them only building.- Comfort. Honestly, with the relief of pressure Apple put into these with the little vents on the bottom of the AirPods, I forget these are in my ears. They are so comfortable to wear, which says a lot for someone with small, sensitive ears. This may differ if these don't fit your ears properly, which I will mention later.- Portability. The charging case is nice and compact, and even with a silicone case on top of it I can easily slip them in small pockets of bags and in large pockets. The AirPods themselves are quite small and I can see someone misplacing them if they lay them down somewhere and forget about them, but they're bigger than a lot of other TWS earbuds I've owned so hopefully I will be able to keep track of them.- Seamlessness with Apple products. AirPods are, of course, Apple made. Therefore they are designed to work with iPhones, iPads, Macs, and Macbooks. These pause and play instantaneously with my iPad and I can access all the special features you get specific to Apple.- Presentation. Apple wins on sleekness. Not much else to say about that.Medicorities:- The fit of these is pretty good for the average ear, but if you have smaller ear canals like me they can be just a little troublesome. My left ear canal is almost too small for the smallest tip of these, but with maneuvering I can still get a good seal. They fall out if I lay on my arm in bed, but other than that they stay in. Definitely try all the earbud sizes.- The magnet for the lid of the case is pretty sturdy though not super strong, so I find it sometimes opens when I carry them around. This doesn't happen too often but be aware of that.Cons:- Price. As I stated before I don't think these are worth $250. I think $200 is just right for them, and the extra $50 is simply paying for the Apple branding. This is why I'm not a huge Apple fan.- Not seamless with non-Apple products. If you only use Apple, these will work great for you so disregard this point. I didn't expect these to work with everything, though an Android app would be nice. If Samsung can make an app for their Galaxy Buds for iOS devices, I think Apple can do the same for Android. I have connection issues on occasion with my Windows PC, and taking out and AirPod does not in any way auto-pause/play on Windows nor Android. All stem pressing functions do work as they are supposed to though. This is a mix between a mediocre feature and a con for me.Tl;dr I think that the pros outweigh the cons for the AirPods Pros, and I recommend them for anyone looking for great sound with any device. Apple could be a little more friendly to those who don't buy everything Apple, but from a competitive standpoint I get it. I can see myself using these on a daily basis and I think they are a great buy if you can get them under $200.",5.0 out of 5 stars,Verified Purchase,Great Noise Cancelling Earbuds for Anyone,Amazon Customer
"Reviewed in the United States on February 20, 2021",2 people found this helpful,"I deliver food for work and bought these so I don’t need to free a hand to call someone. Here are my main commands:1: “Hey Siri, navigate to (address).” I use Apple Maps and usually, navigation begins immediately. This has been saving me time since I can say it while I put the food in my car as opposed to waking my phone and typing the address.2: “Hey Siri, call (phone number) using Voice.” I use Google Voice for work so customers don’t get my personal number.I realized today that volume is extremely low with just one Airpod in. I will be using both in Transparency Mode so I can hear navigation, texts, etc. more loudly. The silicone tips did not work well for me. I purchased some memory foam tips that work great.The size and weight of the Airpods is great. They’re nothing like the original Bluetooth earpieces from the early 2000s. The battery life is not so great but considering Transparency Mode is actually the outside speakers listening to sounds and playing them through the inner speakers, I can understand that the batteries are constantly being worked.Overall, I’m very satisfied with my purchase and happy I stuck with the option that is directly compatible with my iPhone.",5.0 out of 5 stars,Verified Purchase,I love these!,John W.
"Reviewed in the United States on November 30, 2019",9 people found this helpful," Ambos lados puedes usarlos diferentes opciones, por ejemplo: el auricular derecho puedes hacer para llamar a SIRI, y en el auricular izquierdo puedes activar la cancelacion de ruido. O viceversa.. lo unico que le falto fue un control de volumen.. infelizmente solo puedes subir y bajar el volumen desde tu celular.. resto esta muy bueno..",5.0 out of 5 stars,Verified Purchase,"Esta muy bueno, solo falto el control del volumen en el auricular",daniel han
"Reviewed in the United States on November 4, 2019",6 people found this helpful,,5.0 out of 5 stars,Verified Purchase,Worth the upgrade,Michael V.
"Reviewed in the United States on December 27, 2020",2 people found this helpful,"These are hands down better than the OG Airpods. The fit, the sound quality and the bass on these bad boys are no joke. Apple nailed ANC and transparency mode on these as well. If you're thinking about upgrading I definitely recommend it.",4.0 out of 5 stars,Verified Purchase,"Good earbuds with ambient-noise reduction, but doesn't maintain a secure fit in my ear",D. Smith
"Reviewed in the United States on November 2, 2020",2 people found this helpful,"Pros:The AirPod Pro are a very good set of earbuds, in fact it’s one of the best I’ve used. As an iPhone user, I have no complaints on the ease I have with pairing these earbuds with my, as I was able to pair with them with my iPhone in less than a minute, with no effort on my part. Everything as far as personalizing the AirPod Pro’s ID name, or whether or not if I wanted the earbuds in transparent versus full noise-canceling mode, or even how I wanted to set up how I wanted each earbud to function (e.g. change song, pause, skip, etc.) was super easy.Wireless recharging of the earbuds in their case on a Qi-certified device is a piece of cake. Simply put the earbuds into your carrying case, and set it on the charging device, and wait for the case color to change to a green light. Apple does include both three sizes of earplugs and a Lightening Cable to recharge your earbuds and case. The noise-canceling function is good, and does block-out a log of ambient noise. I haven’t tested how effective they are while traveling in an airplane (which is the true test of noise canceling earbuds), so I can’t rate them as to how effective they are. I’m sure there’s a ton of YouTube videos, but I can’t personally attest to how well they perform in that specific environment.The earbuds seem to be very resistant to sweat, which is something I like. I like to listen to music while I work out, I haven’t had issues with AirPod Pro performance while working out for an hour. I’ve had issues with knock-off AirPods – simply a case of you get exactly what you pay for scenario.Cons:The biggest con of these earbuds is the fit in my ear whenever I exercise. No matter what size earbud-tip I use when I exercise (i.e. running / aerobics), the earbuds want to fall out of my ears. I ended up having to purchase a pair of knock-off Bose ProFit earbud attachments from eBay for a few Dollars (see the review photo of what I used), just so these Airpod Pros wouldn’t fall out of my ears while I’m exercising. The attachments I bought from eBay didn’t help too much in keeping the Airpods in my ears while working-out, but it was a slight improvement over the Apple-furnished earbud attachments. The security of the earbuds to stay in place while exercising seems to be a design-flaw overlooked by Apple, and I'm surprised their Engineering staff didn't notice this during product development.The other con is the battery life leaves something to be desired. I’ve been on teleconference calls that lasted slightly over two hours (yes…trust me, I know it's a long teleconference), and gotten iPhone warning notifications of battery life of my AirPods. That was a little surprising since the AirPod Pros were less than 2 months old, at the time of usage and notification. This would be a warning I would expect for a device that was either somewhat old, or an inexpensive knockoff you’d purchase at a discount department store. Granted – I was using noise canceling the entire time of the call, and not the ambient mode to perhaps save some power; however, less than three hours of continuous usage and still getting low battery notifications left me a little disappointed.Overall Rating:I’d still recommend them, despite the few shortfalls of these AirPod Pros. If you feel noise-canceling isn’t worth the upgrade, the basic AirPods are still a VERY good substitute device to purchase and can save you some money. The wireless charging is nice, but to me seemed a little bit gimmicky and useless – more so if you don’t own any other Qi-charging capable devices or Qi-charging stations, or if you happen to purchased a silicone protective case for the AirPod Pros to prevent them from getting scratched or damaged. I managed to purchase these AirPod Pros during an Amazon Black-Friday Sale, so I was able to save some money. If I were to purchase them at full-price, I would have to seriously weigh whether or not it is worth it, if I intend to use them for both work and when I go to the gym. If using only for work, it might be worth it, if I were in a somewhat noisy room whenever I have telecom's (if you have a neighbor using a leaf blower, noise-canceling can only do so much). If I were only using it for when I exercise, I would have to seriously consider purchasing a set of earbud attachments, so to keep the earbuds from falling out of my ears when working-out.",5.0 out of 5 stars,Verified Purchase,WOW....Just WOW!,Jon Ig
"Reviewed in the United States on November 23, 2020",3 people found this helpful,"Apparently, I am in a (very) small population of people that these will literally fall out of my ears if I am talking tosomeone. Problem was fixed by buying a set of stand alone foam tips that (click) in like original but have memory foam that when squeezed and pushed into your ears will help them stay put!First up is the noise cancellation, which is totally amazing! When you put these in you will think that you are in a totally different environment. Insert into your ear and they turn on automatically. If you have had Noise Cancellation on from the past, it will automatically be on and cancel out every thing around you.Next Up: Transparency These really rock, if you feel like having a normal conservation turn off noise cancellation and start having a Normal Conversation.Comfort and Fit: After purchasing, I have no regrets. I can keep them in for hours and my ears do not feel stressed or hurt in any way.Sound: Let's face it, they sound great. Very well balanced with no pushy bass or overthumps.I would definitely purchase again.",5.0 out of 5 stars,Verified Purchase,Skeptic turned AirPod lover,Cayla Ashley
"Reviewed in the United States on January 22, 2020",5 people found this helpful,"These headphones are literally everything I could ask for. I was one of those who was anti AirPod because they were bougie and I didn’t need to put more money in apples pocket. I broke down and bought these on Amazon prime day because my beats headphones still had a wire, never stayed in during my runs and frankly, they hurt my ears.Enter the AirPod pro. I have run close to ten mile runs with these and they have great sound quality as well as stay in without any pain. I have used them to row on an indoor rower with no issue. They stay connected as I walk away from my phone or do an at home workout.I never thought I’d be one of those people you see on TikTok using AirPods for everything....but here I am.",1.0 out of 5 stars,Verified Purchase,"Not very good, not worth even close to $250",Adam
"Reviewed in the United States on August 9, 2020",2 people found this helpful,"Sounds quality is maybe on par with the regular AirPods. The sub-bass is non-existent and the low-end in general is absolutely anemic. The Noise Cancellation was pretty good until they updated it and made it almost useless. You can still hear almost everything when ANC is activated now, it had no problem drowning out car noises on the first firmware. Why Apple would willingly choose to nerf their product and not release an update to fix it almost a month later shows that these are absolutely not ready for market. If you want to waste $250 to be a market tester for some not-so-great sounding headphones, this is for you. Everyone else just avoid them and stick to the standards or another brand altogether like the Sony WF-1000XM3's for better sound and Noise Cancellation",3.0 out of 5 stars,Verified Purchase,Would love them if they didn’t slip out,Dr. Z
"Reviewed in the United States on November 14, 2019",3 people found this helpful,"I was impressed by the sound quality. They were much better than the Sennheiser Momentum Wireless 2 which people rave about. They integrate seamlessly into the Apple eco system, which is great for iPhone users. Unfortunately, they would either slip out of my ear (almost lost one on a walk), or they would feel like they were slipping out of my ear, despite trying the various size earbud adapters. I especially like how you can share your audio, as my fiancée and I did on a walk. I tried some 3rd party earbud adapters, which fit better, but weren’t as comfortable. Apple - why just put a soft loop around the ear like Bose and Beats and be done with it? At the end of the day, it was too unnerving walking around with expensive electronics in my ear never knowing when I might lose them. I returned them. I hope they’ll have a more secure design with the AirPods Pro 2. Of you cruise the internet, you’ll see a number of people experience the same problem. Also, the noise cancellation didn’t knock my socks off. However, transparency mode was really nice. I hated to admit it, but with transparency mode and audio sharing, you almost don’t need a home sound system, as good as these sound. I just wish they’d stay in my damn ear.",4.0 out of 5 stars,Verified Purchase,"Noise cancelling falls far short, making distracting office sounds worse",Bill
"Reviewed in the United States on June 6, 2020",2 people found this helpful,"I bought these to help block out distracting office noise. Unfortunately (and ironically), the noise cancelling algorithm on these actually make the distractions worse. The AirPods Pro removes the white noise that had been masking conversations and abrupt sounds. With them in, it's actually harder to concentrate. I truly hope the magicians at Apple can improve the noise cancellation program via firmware update. It is not in the same league as Bose and Sony at this point. It is also not as customizable.As far as sound quality goes, I had been scared by other reviewers into thinking these were absolute garbage. I'm happy to say that's not the case. They are generally balanced and pleasant to listen to. The bass is present but not over-accentuated. The mids and highs are also present but not irritating. It's close to being good. There are better options out there, obviously. My favorite pair of wireless ears is the Bose SoundSport Wireless, which is, by the way, cheaper and more appropriate for working out. Apple's sound should have a bit more low frequency extension and more customizability. By the way, having a good tight fit in crucial to achieving proper low-end response on any in-ear headphone. So if the bass sounds weak to you, try a bigger tip and make sure to push it in snugly!As far as the mic, it's OK. It sounds about like you'd expect. Everything else works pretty flawlessly. The charging case is easy and intuitive. Putting them in your ears (one or both) is easy and intuitive. Pairing them was a breeze. They look pretty good too, if that's important to you.It's a 50/50 toss up now if I return them or not. I already have better sound in the Bose SoundSport Wireless, and these are not adding the noise cancelling functionality I was hoping for.UPDATE: It may be placebo effect, but I think the most recent firmware update really has helped the noise cancelling feature on these perform better. They are still not on par with Sony's technology, but it seems better. You just have to add a little noise from the Coffetivity app or the White Noise app to further drown out the office noise.",4.0 out of 5 stars,Verified Purchase,Not comfortable; great sound quality and noise cancellation (comparing regular and Pro),Johnny Doe
"Reviewed in the United States on November 2, 2019",38 people found this helpful,Pre-ordered from Costco day they were available to. Was very excited until I actually received them. Sound quality is average at best and battery life leaves A LOT to be desired. As with most apple products they appear to be designed by a child but was willing to overlook that if functionality was on par with the price. It wasn't so returned 2 days later and bought the top of the line Sony version for about the same price and couldn't be happier! No more apple products for me and will be buying elsewhere from now on...,2.0 out of 5 stars,Verified Purchase,Way overpriced for quality and looks,BlazinRoofer
"Reviewed in the United States on August 17, 2020",3 people found this helpful,"I really wanted to love these. The sound quality is great. Battery life is good. I could even get used to the fact that there's only one color option. But they fall out too often. They would fall out mostly when I bent over to pick something up. Oftentimes, on concrete. It was a matter of time before they break from constantly falling out. I called the support line. They actually asked me if I had the right pods in the right ears. Yes, I tried all three tips. Yes, I see that there are aftermarket tips that I could buy. I don't like the fact that the case won't close with these 3rd party tips. Besides, at the price Apple is charging for these, they ought to fit. I even wanted to give these 2 stars since they worked well - when they stayed in. But since I had to return them after a few short weeks, it's a total fail.",1.0 out of 5 stars,Verified Purchase,They fall out.,no pen name
"Reviewed in the United States on November 25, 2020",4 people found this helpful,These air pods are amazing. They paired with my HP Laptop quickly without the expected hassles. They paired with my Note10 with no trouble and paired with my i pad by simply placing the air pods next to the tablet. The reason for the 3 star rating is because they do not tell you that if you do not have an Apple product such as an i phone or i pad you cannot charge them. I purchased the charging cube and the charging wire does not fit. I tried my i pod cord and it does not charge the air pods. You have to connect or wireless connect to an Apple product. Not happy about that. Good thing I just happen to have an apple I pad.,3.0 out of 5 stars,Verified Purchase,The reason for only 3 stars,Barbara Harlow
"Reviewed in the United States on January 26, 2020",2 people found this helpful,"Oh my goodness. These are incredible.1) Background & Comparison:I have had the Bose QC35 headphones for a year, and just purchased the Bose SoundSport Free (after purchasing the AirPods Pro) and love them both, but these AirPods Pro buds are SO lightweight I actually forgot I had left one in my ear at work the other day (no music playing of course). I don’t see a need for wearing my QC35s anymore because they’re heavy and large. After I purchased the AirPods Pro, purchased a pair of Bluetooth Bose Soundsport Free to compare sound and bass. Sound quality is great on the SoundSport Free model but I have issues with the size (even smalls tips hurt my ears) and they are bulky. Sorry, Bose, I really wanted to love your product but the AirPods Pro win for me due to size, ease of use, and comfort.——2) Fit:My ears hurt with a lot of earbuds styles bc I have smaller ears, but the medium sized tips surprisingly fit great. There’s functionality to test the ear tip fit while you have them in your ear - I assume it tests pressure and seal that the tips make in your ear canal. They also don’t fall out and seem completely snug. I did work out in them, but haven’t run or done any kind of strenuous activity with them, but would be interested to see if they stay in while running. So far, I would assume they do based on the secure fit.——3) Noise cancellation & transparency mode:I work in an open office and was completely shocked by the noise cancellation mode. It is AWESOME and really muffled out most (95%?) of the noise. I might wear these at work without playing music just so it’s quiet and I can focus better. Transparency mode is excellent for doing things around the house or wearing on a trail where I need to be cognizant of surroundings, and still want to hear my music.——4) Audio quality:I feel like I don’t need to turn these up as loud as I have had to with other brands. Ear tip fit is great and sound is crystal clear. I wish they had more bass, but I do find the bass quite sufficient. I generally seek out bass in my headphones because of personal preference, and I’m happy with them. I do wish there was an equalizer to be able to adjust the settings for the use, but I’ll leave that to my music apps to do. Sound quality is great and I hope it will save my ears a little bit from not having to turn them up like I have had to with my other earbuds previously.——5) Conclusion:These are amazing. Form and function are great, and most of all, they are lightweight and ease of use is excellent. Highly recommended.",5.0 out of 5 stars,Verified Purchase,These are nothing short of incredible.,woop woop
"Reviewed in the United States on August 7, 2020",2 people found this helpful,"This review is especially for people who are deaf in one ear (SSD), Single-sided deafnessAfter a hesitation for about a month, I decided to buy Apple AirPods Pro. I couldn’t find any information on whether it would help my SSD. But I decided to go ahead and buy a pair anyway.In addition to the full bodied fantastic sound, I’m extremely impressed by the Transparency and Noise Cancelation modes.You can actually use Noise Cancellation with no sound coming out from your device. Meaning, you can mute all surrounding noise just like an ear plug.I was surprised also that Noise Cancellation works for the other party if you’re making a phone call. For example, I was talking to my wife while standing next to my noisy AC compressor in my backyard, but after applying noise cancellation she only heard my voice; the noise that came from the compressor completely disappeared.Transparency mode saves us the embarrassment when someone talks to us while listening to music. Transparency mode enables the other microphone on the AirPod so that you can hear your surroundings at the same time you’re listening to your device.And by the way, you can use one airpod at a time with both features, noise cancellation and transparency. I am deaf in my right ear so I can take my AirPod for the right ear place it in my left ear upside down and it works just fine. The AirPod is so very light, and after a few minutes of wearing it you don’t even feel it’s there. You can wear it all day long.In addition, you can also use the Live Listen feature, where you can place your phone at the side of your deaf ear and listen to whatever happening there.",5.0 out of 5 stars,Verified Purchase,Can’t Live Without it Anymore,Anton
"Reviewed in the United States on October 12, 2020",4 people found this helpful,"I mostly use Bose earbuds but decided to try AirPods since I do have multiple Apple devices that would work well together. The package arrived the next day, which is great. I came from work and immediately began to test it. AirPods wasn’t working properly. The noise cancellation is working only on the left side. The right piece isn’t canceling any noise. Also it seemed like the charging case was refurnished and not new. I understand that probably it’s just a factory defect but still it ruined my expectations. I’ll be returning this product and maybe go to my nearest Apple Store if I’ll decide to give this another try.",3.0 out of 5 stars,Verified Purchase,Ruined my expectations.,Michael
"Reviewed in the United States on December 5, 2019",2 people found this helpful,"I have had/owned and still own many wireless headsets/earbuds.If you're an apple/iOS user, Airpods are a no-brainer. I didn't love the originals, the battery life wasn't great. They'd be cooked on a 2 hour conference call before the call was over. 90 mins in you have to pull one pre-emptively and place it in the case to catch a charge then swap. I figured these would be the same, but they are considerably better.For comparing the original release w/o wireless charging case, if the second gens have a better battery life then this may not apply. But with the Pro's I can easily stay on a 3+ hour call (sounds fun doesn't it?) w/o having to charge them.The noise-canceling is nowhere near as good as Bose over the ear, maybe not even as good as the Amazon Echo buds. but it's adequate. I haven't taken them on a plane yet but they easily cancel out basic background noises.Anyone that tells you they don't hear people sitting next to them or loud traffic is smoking crack. None really cover-up that type of noise.I will buy these again when I lose one. That is the biggest downside. They are slippery but so are the originals.That's all I have to say. If you're an Apple fan you won't be disappointed.",5.0 out of 5 stars,Verified Purchase,"Love them, not the price.",mdisher
"Reviewed in the United States on October 13, 2020",2 people found this helpful,"Wanted to really like them, but ears had some allergic reaction to the silicon used and made my inner ears very itchy. First time this has happened and I’ve used numerous in ear earphones from Shure to Bose to cheap $5 ones from JetBlue airlines and never had this issue. Would have loved to keep them and was wondering using them and getting rid of me other earphones/headphones.The only other thing that really annoyed me is that similar to my non pro AirPods, they also can only connect to a single device at a time. What the heck!! My Bose supports at least 2 devices at once (iPhone + laptop). So inconvenient.Had to return due to the allergy issues. Googled online, others had same isssue. Be careful. Can lead to possible in ear infections. Thankfully, I noticed the itching early and put two to two and realized it was an allergic reaction. After stopped using, itchy immediate went away.",2.0 out of 5 stars,Verified Purchase,Allergic to silicon ear tips (super itchy) so weird!!,Ram Ram
"Reviewed in the United States on November 30, 2019",2 people found this helpful,"I have been avoiding the Apple AirPods since when I tried them I couldn't keep them in my ear and they constantly fall out. The original AirPods did not have the ear piece that the Pro comes with. The original was annoying with meh sound quality and no noise cancellation feature.The AirPods Pro are definitely different. I don't have any problem keeping them in my ear as I walk and the sounds quality is so crisp on both sides I have not had any bluetooth device work so well like these. However, they do get a bit of getting used to since there's no actual buttons or anything to push on the AirPods. But get used to the following is not that hard: Using two fingers, squeeze the flat side on each AirPod. You'll hear a click in your ear with each press.Single-press: Pause/playDouble-press: Skip forwardTriple-press: Skip backwardLong-press: Switch between noise cancellation and transparency mode.Another cool feature that's included allows the user to check which ear tip is better to use for you by allowing the software check the quality of the sound. To run the test, open the Settings app on your iPhone, select Bluetooth and tap on the ""i"" next to the name of your AirPods Pro. Select Ear Tip Fit Test, and then follow the prompts.I ordered a second pair for my better half.",5.0 out of 5 stars,Verified Purchase,These actually work,MM
"Reviewed in the United States on October 10, 2020",3 people found this helpful,"Occasionally, one of the AirPods fails to charge which is super annoying considering the price and I've only had them less than 3 months. I then realized that the battery percentage was also not showing on my iPhone. I tried to rectify this by disconnecting them from bluetooth and then reconnecting. BIG mistake. They will not reconnect now. After hours of troubleshooting and talking with 3 representatives at Apple Care, I still cannot connect. I would take them into Apple Store and let the ""geniuses"" work on it but there are no open appointments for weeks. I finally agreed for them to send me a replacement (while also putting a $277 hold on my credit card) - but then learned replacement is a refurbished unit. I think that's totally unacceptable to give me a used product, not due to my mistake but theirs. Sure if I lost this pair that would be on me and that's where refurbished might make sense. They will not budge, so I scrapped that idea. So now I guess I'll have to wait weeks for an appointment. Unfortunately, I cannot return them since I did not purchase from Apple but instead here on Amazon which has 30 day limit. I told Apple Care supervisor they are losing a long time customer entrenched in the Apple ecosystem (I have the AirPods, MacBook air, iPhone - and would've bought an iPhone12 in a few weeks when it comes out). She couldn't care less. Faulty product and Apple Care is worthless.",1.0 out of 5 stars,Verified Purchase,"AirPods do not charge too often, Apple Care is a scam",Scott R
"Reviewed in the United States on July 13, 2020",2 people found this helpful,"I'll start with my only complaint: The right ear pod has had a couple of times it hasn't charged inside the case. Not sure why because the left ear pod has always charged completely. The right one was just dead. I'm trying to make sure both pods are being put securely inside the case when charging and so far this has only been a problem twice.Now for the good stuff. MAN OH MAN do these sound great! I've never had noise-cancelling headphones that TRULY cancelled all noise around me. Even people talking around me! 5 Stars for sure for noise cancellation!I was so afraid I'd lose them and that's been the main factor that has kept me from buying them, but the PRO versions come with small silicone tips (3 different sizes so you can find a size that fits you the best) and they feel 100% secure. The sound quality is clear and perfect with a nice bass response. The ease of just squeezing one of the stems on one of the pods to turn cancellation on or off, or squeeze it twice to skip to the next song on my playlist or answer the phone is just awesome and so easy! I HIGHLY recommend these!!!",4.0 out of 5 stars,Verified Purchase,Took a little getting used to but love them!,Kvon13
